codigo,descricao,id_grupo,id_classe,id_pdm,status,sustentavel
103101,"SOLVENTE, SOLVENTE PARA VERNIZ NOME",80,8010,01299,False,False
107620,"POLIETILENO - SACO / REVESTIMENTO, POLIETILENO - SACO / REVESTIMENTO NOME",80,8030,10963,True,False
108537,"COLA FÓRMICA, COLA PARA FORMICA NOME",80,8040,05319,False,False
109169,"MANTA ASFÁLTICA, MANTA ASFALTICA NOME",80,8030,09119,False,False
109371,"ADESIVO COLAGEM, ADESIVO COLAGEM - CALCADO NOME",80,8040,02104,False,False
109371,"ADESIVO COLAGEM, ADESIVO COLAGEM - CALCADO NOME",80,8040,02104,False,False
109371,"ADESIVO COLAGEM, ADESIVO COLAGEM - CALCADO NOME",80,8040,02104,False,False
109371,"ADESIVO COLAGEM, ADESIVO COLAGEM - CALCADO NOME",80,8040,02104,False,False
109371,"ADESIVO COLAGEM, ADESIVO COLAGEM - CALCADO NOME",80,8040,02104,False,False
109371,"ADESIVO COLAGEM, ADESIVO COLAGEM - CALCADO NOME",80,8040,02104,False,False
109762,"TINTA NANQUIM, TINTA NANKIM NOME",80,8010,00185,False,False
111368,"TINTA ACRÍLICA, TINTA ACRILICA NOME",80,8010,01501,True,False
111368,"TINTA ACRÍLICA, TINTA ACRILICA NOME",80,8010,01501,True,False
111368,"TINTA ACRÍLICA, TINTA ACRILICA NOME",80,8010,01501,True,False
111368,"TINTA ACRÍLICA, TINTA ACRILICA NOME",80,8010,01501,True,False
111368,"TINTA ACRÍLICA, TINTA ACRILICA NOME",80,8010,01501,True,False
111368,"TINTA ACRÍLICA, TINTA ACRILICA NOME",80,8010,01501,True,False
111368,"TINTA ACRÍLICA, TINTA ACRILICA NOME",80,8010,01501,True,False
111368,"TINTA ACRÍLICA, TINTA ACRILICA NOME",80,8010,01501,True,False
111368,"TINTA ACRÍLICA, TINTA ACRILICA NOME",80,8010,01501,True,False
111368,"TINTA ACRÍLICA, TINTA ACRILICA NOME",80,8010,01501,True,False
111368,"TINTA ACRÍLICA, TINTA ACRILICA NOME",80,8010,01501,True,False
111368,"TINTA ACRÍLICA, TINTA ACRILICA NOME",80,8010,01501,True,False
111368,"TINTA ACRÍLICA, TINTA ACRILICA NOME",80,8010,01501,True,False
111368,"TINTA ACRÍLICA, TINTA ACRILICA NOME",80,8010,01501,True,False
111368,"TINTA ACRÍLICA, TINTA ACRILICA NOME",80,8010,01501,True,False
112259,"TINTA BASE / PRIMER, TINTA BASE / PRIMER NOME",80,8010,12736,True,False
112585,"MATERIAL, MATERIAL NOME",80,8020,09436,False,False
112720,"TEFLON, TEFLON NOME",80,8030,12586,True,False
114820,"COLA GRANULADA, COLA GRANULADA NOME",80,8040,05315,False,False
126942,"FITA ADESIVA - SILICONE, FITA ADESIVA - SILICONE NOME",80,8040,07550,True,False
127302,"SELADOR / FUNDO PREPARADOR, SELADOR - MADEIRA NOME",80,8010,11979,False,False
127329,"SOLDA A FRIO, SOLDA - FRIO ( EPOXI ) NOME",80,8030,12184,False,False
127388,"COLA COURO, COLA - COURO NOME",80,8040,05307,False,False
127760,"COLA LÍQUIDA, COLA LIQUIDA NOME",80,8040,05317,False,False
128953,"SOLVENTE, SOLVENTE LIQUIDO NOME",80,8010,01299,True,False
131245,"TINTA DE PINTURA DE PNEU, TINTA DE PINTURA DE PNEU NOME",80,8010,12744,True,False
131628,"COLA SILICONE, COLA SILICONE NOME",80,8040,05326,False,False
131687,"FIXADOR TINTA, FIXADOR PARA CAL/TINTAS NOME",80,8010,01522,True,False
131806,"ARGAMASSA, ARGAMASSA NOME",80,8010,01205,False,False
132861,"SOLVENTE, SOLVENTE LIMPEZA DE ARMAS NOME",80,8010,01299,True,False
134660,"TINTA, TINTA PO NOME",80,8010,12755,False,False
134660,"TINTA, TINTA PO NOME",80,8010,12755,False,False
134660,"TINTA, TINTA PO NOME",80,8010,12755,False,False
136450,"NEOPRENE EXPANDIDO, NEOPRENE EXPANDIDO NOME",80,8030,10075,True,False
136506,"ADESIVO MONOCOMPONENTE, COLA - SISTEMA A VACUO NOME",80,8040,05308,False,False
140031,"TINTA OFSETE, TINTA OFFSET NOME",80,8010,00143,True,False
140031,"TINTA OFSETE, TINTA OFFSET NOME",80,8010,00143,True,False
140031,"TINTA OFSETE, TINTA OFFSET NOME",80,8010,00143,True,False
140031,"TINTA OFSETE, TINTA OFFSET NOME",80,8010,00143,True,False
140031,"TINTA OFSETE, TINTA OFFSET NOME",80,8010,00143,True,False
140031,"TINTA OFSETE, TINTA OFFSET NOME",80,8010,00143,True,False
140856,"COLA SELADORA CADARCO - EQUIPAMENTO GRAFICO, COLA SELADORA CADARCO - EQUIPAMENTO GRAF NOME",80,8040,05325,False,False
150152,"REVESTIMENTO TEXTURA, REVESTIMENTO TEXTURA NOME",80,8010,16338,True,False
150342,"FUNDO NIVELADOR, FUNDO NIVELADOR NOME",80,8030,16435,True,False
150385,"MASSA PONÇAR MADEIRA, MASSA PONÇAR MADEIRA NOME",80,8010,01565,True,False
150409,"SELADOR / FUNDO PREPARADOR, SELADOR NOME",80,8010,11979,True,False
150450,"TINTA, TINTA NOME",80,8010,12755,False,False
150450,"TINTA, TINTA NOME",80,8010,12755,False,False
150450,"TINTA, TINTA NOME",80,8010,12755,False,False
150556,"MASSA CORRIDA, MASSA CORRIDA NOME",80,8010,01508,True,False
150669,"SOLVENTE INDUSTRIAL, SOLVENTE INDUSTRIAL NOME",80,8010,01475,True,False
150842,"REMOVEDOR FERRUGEM, REMOVEDOR FERRUGEM NOME",80,8010,13917,True,False
150843,"CONTROLE DE LIXAMENTO, CONTROLE DE LIXAMENTO NOME",80,8010,19218,True,False
150919,"VERNIZ, VERNIZ NOME",80,8010,13399,True,False
150919,"VERNIZ, VERNIZ NOME",80,8010,13399,True,False
150919,"VERNIZ, VERNIZ NOME",80,8010,13399,True,False
150919,"VERNIZ, VERNIZ NOME",80,8010,13399,True,False
150919,"VERNIZ, VERNIZ NOME",80,8010,13399,True,False
150919,"VERNIZ, VERNIZ NOME",80,8010,13399,True,False
150945,"ADESIVO COLAGEM, ADESIVO COLAGEM NOME",80,8040,02104,True,False
150945,"ADESIVO COLAGEM, ADESIVO COLAGEM NOME",80,8040,02104,True,False
150945,"ADESIVO COLAGEM, ADESIVO COLAGEM NOME",80,8040,02104,True,False
150945,"ADESIVO COLAGEM, ADESIVO COLAGEM NOME",80,8040,02104,True,False
150945,"ADESIVO COLAGEM, ADESIVO COLAGEM NOME",80,8040,02104,True,False
150945,"ADESIVO COLAGEM, ADESIVO COLAGEM NOME",80,8040,02104,True,False
1562,"ANTICORROSIVO, ANTICORROSIVO NOME",80,8030,02576,True,False
1562,"ANTICORROSIVO, ANTICORROSIVO NOME",80,8030,02576,True,False
1562,"ANTICORROSIVO, ANTICORROSIVO NOME",80,8030,02576,True,False
17183,"COMPOSTO PRESERVATIVO, COMPOSTO PRESERVATIVO NOME",80,8030,05487,True,False
17191,"COMPOSTO ANTICORROSÃO, COMPOSTO ANTICORROSAO NOME",80,8030,05477,True,False
198010,"TINGIDOR, TINTAS, VERNIZES E PRODUTOS CORRELATOS NOME",80,8010,17249,False,False
198020,"PINCEL PARA ARTISTAS E PINTORES, PINCEL PARA ARTISTAS E PINTORES NOME",80,8020,17250,False,False
198030,"COMPOSTOS PRESERVATIVOS E VEDANTES, COMPOSTOS PRESERVATIVOS E VEDANTES NOME",80,8030,17251,False,False
198040,"ADESIVO VEDA-CALHA, ADESIVOS NOME",80,8040,17252,False,False
