codigo,descricao,id_grupo,id_classe,id_pdm,status,sustentavel
103756,"ASPIRADOR MECÂNICO, ASPIRADOR MECANICO NOME",46,4630,03092,True,False
121282,"APARELHO ESTERILIZADOR ÁGUA, APARELHO ESTERILIZADOR - PISCINA NOME",46,4610,02781,False,False
132497,"PLACA FILTRO BIOLOGICO - PISCICULTURA, PLACA FILTRO BIOLOGICO - PISCICULTURA NOME",46,4610,10847,True,False
150178,"APARELHO PURIFICADOR DE ÁGUA, APARELHO PURIFICADOR DE ÁGUA NOME",46,4610,15695,True,False
150178,"APARELHO PURIFICADOR DE ÁGUA, APARELHO PURIFICADOR DE ÁGUA NOME",46,4610,15695,True,False
150178,"APARELHO PURIFICADOR DE ÁGUA, APARELHO PURIFICADOR DE ÁGUA NOME",46,4610,15695,True,False
150178,"APARELHO PURIFICADOR DE ÁGUA, APARELHO PURIFICADOR DE ÁGUA NOME",46,4610,15695,True,False
150178,"APARELHO PURIFICADOR DE ÁGUA, APARELHO PURIFICADOR DE ÁGUA NOME",46,4610,15695,True,False
150178,"APARELHO PURIFICADOR DE ÁGUA, APARELHO PURIFICADOR DE ÁGUA NOME",46,4610,15695,True,False
150178,"APARELHO PURIFICADOR DE ÁGUA, APARELHO PURIFICADOR DE ÁGUA NOME",46,4610,15695,True,False
150178,"APARELHO PURIFICADOR DE ÁGUA, APARELHO PURIFICADOR DE ÁGUA NOME",46,4610,15695,True,False
150178,"APARELHO PURIFICADOR DE ÁGUA, APARELHO PURIFICADOR DE ÁGUA NOME",46,4610,15695,True,False
150178,"APARELHO PURIFICADOR DE ÁGUA, APARELHO PURIFICADOR DE ÁGUA NOME",46,4610,15695,True,False
150316,"DESTILADOR ÁGUA, DESTILADOR LABORATÓRIO NOME",46,4610,06121,True,False
150499,"EQUIPAMENTO/COMPONENTE - DRENAGEM/TRATAMENTO ÁGUA, EQUIPAMENTO/COMPONENTE - DRENAGEM/TRATAM NOME",46,4610,06796,True,False
150687,"APARELHO ESTERILIZADOR ÁGUA, APARELHO ESTERILIZADOR ÁGUA NOME",46,4610,02781,True,False
150833,"DESENTUPIDOR TUBO / ACESSÓRIOS - COMPONENTES, DESENTUPIDOR TUBO / ACESSÓRIOS - COMPONE NOME",46,4630,06091,True,False
150833,"DESENTUPIDOR TUBO / ACESSÓRIOS - COMPONENTES, DESENTUPIDOR TUBO / ACESSÓRIOS - COMPONE NOME",46,4630,06091,True,False
150833,"DESENTUPIDOR TUBO / ACESSÓRIOS - COMPONENTES, DESENTUPIDOR TUBO / ACESSÓRIOS - COMPONE NOME",46,4630,06091,True,False
150833,"DESENTUPIDOR TUBO / ACESSÓRIOS - COMPONENTES, DESENTUPIDOR TUBO / ACESSÓRIOS - COMPONE NOME",46,4630,06091,True,False
150833,"DESENTUPIDOR TUBO / ACESSÓRIOS - COMPONENTES, DESENTUPIDOR TUBO / ACESSÓRIOS - COMPONE NOME",46,4630,06091,True,False
150833,"DESENTUPIDOR TUBO / ACESSÓRIOS - COMPONENTES, DESENTUPIDOR TUBO / ACESSÓRIOS - COMPONE NOME",46,4630,06091,True,False
150833,"DESENTUPIDOR TUBO / ACESSÓRIOS - COMPONENTES, DESENTUPIDOR TUBO / ACESSÓRIOS - COMPONE NOME",46,4630,06091,True,False
150833,"DESENTUPIDOR TUBO / ACESSÓRIOS - COMPONENTES, DESENTUPIDOR TUBO / ACESSÓRIOS - COMPONE NOME",46,4630,06091,True,False
150833,"DESENTUPIDOR TUBO / ACESSÓRIOS - COMPONENTES, DESENTUPIDOR TUBO / ACESSÓRIOS - COMPONE NOME",46,4630,06091,True,False
150833,"DESENTUPIDOR TUBO / ACESSÓRIOS - COMPONENTES, DESENTUPIDOR TUBO / ACESSÓRIOS - COMPONE NOME",46,4630,06091,True,False
150863,"PEÇAS E ACESSÓRIOS PURIFICADOR ÁGUA, PEÇAS E ACESSÓRIOS PURUFICADOR ÁGUA NOME",46,4610,03488,True,False
150863,"PEÇAS E ACESSÓRIOS PURIFICADOR ÁGUA, PEÇAS E ACESSÓRIOS PURUFICADOR ÁGUA NOME",46,4610,03488,True,False
150863,"PEÇAS E ACESSÓRIOS PURIFICADOR ÁGUA, PEÇAS E ACESSÓRIOS PURUFICADOR ÁGUA NOME",46,4610,03488,True,False
150863,"PEÇAS E ACESSÓRIOS PURIFICADOR ÁGUA, PEÇAS E ACESSÓRIOS PURUFICADOR ÁGUA NOME",46,4610,03488,True,False
150863,"PEÇAS E ACESSÓRIOS PURIFICADOR ÁGUA, PEÇAS E ACESSÓRIOS PURUFICADOR ÁGUA NOME",46,4610,03488,True,False
150863,"PEÇAS E ACESSÓRIOS PURIFICADOR ÁGUA, PEÇAS E ACESSÓRIOS PURUFICADOR ÁGUA NOME",46,4610,03488,True,False
150863,"PEÇAS E ACESSÓRIOS PURIFICADOR ÁGUA, PEÇAS E ACESSÓRIOS PURUFICADOR ÁGUA NOME",46,4610,03488,True,False
